Year,Age,RelMasc
2014,37,933
2014,38,942
2014,39,928
2014,40,932
2014,41,930
2014,42,933
2014,43,941
2014,44,940
2014,45,940
2014,46,923
2014,47,923
2014,48,925
2014,49,917
2014,50,916
2014,51,917
2014,52,916
2014,53,929
2014,54,917
2014,55,908
2014,56,911
2014,57,907
2014,58,892
2014,59,898
2014,60,884
2014,61,872
2014,62,896
2014,63,890
2014,64,890
2014,65,854
2014,66,839
2014,67,826
2014,68,808
2014,69,804
2014,70,806
2014,71,792
2014,72,788
2014,73,777
2014,74,756
2014,75,756
2014,76,723
2014,77,718
2014,78,688
2014,79,679
2014,80,650
2014,81,638
2014,82,643
2014,83,601
2014,84,590
2014,85,550
2014,86,535
2014,87,501
2014,88,470
2014,89,463
2014,90,438
2014,91,415
2014,92,400
2014,93,353
2014,94,338
2014,95,322
2014,96,317
2014,97,267
2014,98,230
2014,99,249
2014,100,180
2015,0,1062
2015,1,1043
2015,2,1060
2015,3,1054
2015,4,1026
2015,5,1041
2015,6,1054
2015,7,1048
2015,8,1039
2015,9,1059
2015,10,1046
2015,11,1052
2015,12,1058
2015,13,1060
2015,14,1054
2015,15,1041
2015,16,1044
2015,17,1029
2015,18,1055
2015,19,1049
2015,20,1036
2015,21,1017
2015,22,1008
2015,23,1018
2015,24,1013
2015,25,1013
2015,26,1007
2015,27,997
2015,28,987
2015,29,982
2015,30,969
2015,31,961
2015,32,942
2015,33,934
2015,34,930
2015,35,931
2015,36,922
2015,37,932
2015,38,925
2015,39,934
2015,40,919
2015,41,922
2015,42,920
2015,43,924
2015,44,931
2015,45,930
2015,46,930
2015,47,913
2015,48,914
2015,49,916
2015,50,909
2015,51,908
2015,52,909
2015,53,908
2015,54,922
2015,55,909
2015,56,900
2015,57,903
2015,58,899
2015,59,884
2015,60,891
2015,61,878
2015,62,865
2015,63,889
2015,64,883
2015,65,883
2015,66,847
2015,67,833
2015,68,820
2015,69,801
2015,70,795
2015,71,796
2015,72,781
2015,73,779
2015,74,766
2015,75,744
2015,76,743
2015,77,709
2015,78,705
2015,79,674
2015,80,665
2015,81,633
2015,82,622
2015,83,624
2015,84,582
2015,85,573
2015,86,525
2015,87,513
2015,88,483
2015,89,448
2015,90,441
2015,91,418
2015,92,397
2015,93,375
2015,94,331
2015,95,317
2015,96,298
2015,97,304
2015,98,252
2015,99,212
2015,100,182
2016,0,1044
2016,1,1062
2016,2,1043
2016,3,1060
2016,4,1055
2016,5,1026
2016,6,1040
2016,7,1054
2016,8,1047
2016,9,1038
2016,10,1058
2016,11,1045
2016,12,1051
2016,13,1057
2016,14,1060
2016,15,1053
2016,16,1040
2016,17,1042
2016,18,1027
2016,19,1051
2016,20,1044
2016,21,1031
2016,22,1012
2016,23,1005
2016,24,1014
2016,25,1009
2016,26,1008
2016,27,1002
2016,28,992
2016,29,980
2016,30,974
2016,31,962
2016,32,953
2016,33,935
2016,34,927
2016,35,924
2016,36,926
2016,37,918
2016,38,928
2016,39,921
2016,40,929
2016,41,914
2016,42,916
2016,43,915
2016,44,918
2016,45,925
2016,46,925
2016,47,924
2016,48,907
2016,49,908
2016,50,911
2016,51,904
2016,52,904
2016,53,903
2016,54,902
2016,55,915
2016,56,903
2016,57,894
2016,58,896
2016,59,893
2016,60,878
2016,61,885
2016,62,872
2016,63,859
2016,64,883
2016,65,876
2016,66,876
2016,67,840
2016,68,826
2016,69,811
2016,70,793
2016,71,785
2016,72,786
2016,73,771
2016,74,768
2016,75,755
2016,76,732
2016,77,730
2016,78,693
2016,79,691
2016,80,659
2016,81,650
2016,82,617
2016,83,605
2016,84,607
2016,85,562
2016,86,555
2016,87,506
2016,88,492
2016,89,464
2016,90,426
2016,91,421
2016,92,397
2016,93,379
2016,94,358
2016,95,313
2016,96,311
2016,97,285
2016,98,289
2016,99,239
2016,100,188
2017,0,1058
2017,1,1044
2017,2,1062
2017,3,1043
2017,4,1060
2017,5,1055
2017,6,1027
2017,7,1040
2017,8,1054
2017,9,1047
2017,10,1037
2017,11,1057
2017,12,1044
2017,13,1050
2017,14,1056
2017,15,1059
2017,16,1053
2017,17,1040
2017,18,1042
2017,19,1025
2017,20,1050
2017,21,1043
2017,22,1031
2017,23,1012
2017,24,1004
2017,25,1014
2017,26,1008
2017,27,1007
2017,28,1001
2017,29,989
2017,30,976
2017,31,968
2017,32,955
2017,33,948
2017,34,930
2017,35,923
2017,36,921
2017,37,923
2017,38,915
2017,39,925
2017,40,917
2017,41,925
2017,42,909
2017,43,912
2017,44,910
2017,45,913
2017,46,920
2017,47,920
2017,48,920
2017,49,902
2017,50,904
2017,51,906
2017,52,898
2017,53,898
2017,54,898
2017,55,897
2017,56,909
2017,57,896
2017,58,888
2017,59,889
2017,60,886
2017,61,872
2017,62,878
2017,63,865
2017,64,853
2017,65,875
2017,66,869
2017,67,868
2017,68,831
2017,69,818
2017,70,803
2017,71,784
2017,72,776
2017,73,776
2017,74,759
2017,75,754
2017,76,742
2017,77,718
2017,78,714
2017,79,678
2017,80,675
2017,81,643
2017,82,633
2017,83,599
2017,84,585
2017,85,587
2017,86,542
2017,87,532
2017,88,486
2017,89,466
2017,90,445
2017,91,409
2017,92,402
2017,93,376
2017,94,357
2017,95,334
2017,96,302
2017,97,290
2017,98,275
2017,99,262
2017,100,196
2018,0,1044
2018,1,1055
2018,2,1042
2018,3,1061
2018,4,1042
2018,5,1060
2018,6,1054
2018,7,1026
2018,8,1039
2018,9,1052
2018,10,1045
2018,11,1036
2018,12,1055
2018,13,1042
2018,14,1048
2018,15,1054
2018,16,1056
2018,17,1050
2018,18,1037
2018,19,1038
2018,20,1022
2018,21,1046
2018,22,1039
2018,23,1025
2018,24,1006
2018,25,998
2018,26,1008
2018,27,1002
2018,28,1000
2018,29,994
2018,30,981
2018,31,968
2018,32,960
2018,33,948
2018,34,941
2018,35,925
2018,36,919
2018,37,918
2018,38,920
2018,39,912
2018,40,921
2018,41,913
2018,42,921
2018,43,905
2018,44,908
2018,45,906
2018,46,909
2018,47,916
2018,48,915
2018,49,915
2018,50,897
2018,51,898
2018,52,901
2018,53,893
2018,54,892
2018,55,892
2018,56,890
2018,57,902
2018,58,889
2018,59,882
2018,60,883
2018,61,881
2018,62,866
2018,63,872
2018,64,859
2018,65,847
2018,66,868
2018,67,863
2018,68,860
2018,69,824
2018,70,811
2018,71,794
2018,72,776
2018,73,766
2018,74,764
2018,75,748
2018,76,743
2018,77,729
2018,78,705
2018,79,700
2018,80,664
2018,81,658
2018,82,625
2018,83,615
2018,84,578
2018,85,565
2018,86,570
2018,87,517
2018,88,510
2018,89,465
2018,90,444
2018,91,422
2018,92,388
2018,93,385
2018,94,360
2018,95,329
2018,96,316
2018,97,284
2018,98,264
2018,99,259
2018,100,205
2019,0,1035
2019,1,1041
2019,2,1053
2019,3,1040
2019,4,1059
2019,5,1041
2019,6,1058
2019,7,1053
2019,8,1025
2019,9,1037
2019,10,1051
2019,11,1043
2019,12,1034
2019,13,1053
2019,14,1041
2019,15,1045
2019,16,1051
2019,17,1051
2019,18,1044
2019,19,1029
2019,20,1030
2019,21,1013
2019,22,1038
2019,23,1031
2019,24,1015
2019,25,996
2019,26,988
2019,27,997
2019,28,992
2019,29,990
2019,30,984
2019,31,972
2019,32,959
2019,33,953
2019,34,942
2019,35,936
2019,36,921
2019,37,914
2019,38,914
2019,39,916
2019,40,908
2019,41,917
2019,42,909
2019,43,917
2019,44,900
2019,45,903
2019,46,900
2019,47,904
2019,48,911
2019,49,909
2019,50,909
2019,51,891
2019,52,892
2019,53,894
2019,54,886
2019,55,885
2019,56,884
2019,57,883
2019,58,895
2019,59,882
2019,60,875
2019,61,876
2019,62,874
2019,63,859
2019,64,865
2019,65,851
2019,66,840
2019,67,860
2019,68,854
2019,69,852
2019,70,815
2019,71,800
2019,72,783
2019,73,766
2019,74,754
2019,75,753
2019,76,737
2019,77,731
2019,78,715
2019,79,689
2019,80,686
2019,81,647
2019,82,642
2019,83,607
2019,84,598
2019,85,558
2019,86,547
2019,87,553
2019,88,494
2019,89,486
2019,90,440
2019,91,428
2019,92,396
2019,93,362
2019,94,366
2019,95,339
2019,96,313
2019,97,288
2019,98,268
2019,99,249
2019,100,209
2020,0,1057
2020,1,1033
2020,2,1040
2020,3,1051
2020,4,1039
2020,5,1058
2020,6,1039
2020,7,1057
2020,8,1051
2020,9,1023
2020,10,1036
2020,11,1049
2020,12,1042
2020,13,1033
2020,14,1053
2020,15,1039
2020,16,1044
2020,17,1050
2020,18,1048
2020,19,1041
2020,20,1027
2020,21,1028
2020,22,1013
2020,23,1037
2020,24,1029
2020,25,1014
2020,26,993
2020,27,985
2020,28,994
2020,29,987
2020,30,986
2020,31,980
2020,32,969
2020,33,956
2020,34,951
2020,35,940
2020,36,934
2020,37,921
2020,38,915
2020,39,914
2020,40,916
2020,41,907
2020,42,916
2020,43,907
2020,44,914
2020,45,898
2020,46,900
2020,47,897
2020,48,900
2020,49,907
2020,50,905
2020,51,905
2020,52,887
2020,53,887
2020,54,888
2020,55,880
2020,56,879
2020,57,879
2020,58,877
2020,59,890
2020,60,876
2020,61,869
2020,62,870
2020,63,866
2020,64,852
2020,65,858
2020,66,842
2020,67,832
2020,68,852
2020,69,846
2020,70,843
2020,71,806
2020,72,791
2020,73,773
2020,74,757
2020,75,742
2020,76,740
2020,77,724
2020,78,719
2020,79,702
2020,80,674
2020,81,672
2020,82,630
2020,83,625
2020,84,589
2020,85,582
2020,86,538
2020,87,531
2020,88,539
2020,89,470
2020,90,462
2020,91,417
2020,92,404
2020,93,378
2020,94,339
2020,95,332
2020,96,317
2020,97,296
2020,98,274
2020,99,251
2020,100,208
2021,0,1055
2021,1,1054
2021,2,1030
2021,3,1038
2021,4,1050
2021,5,1038
2021,6,1057
2021,7,1038
2021,8,1056
2021,9,1051
2021,10,1024
2021,11,1036
2021,12,1050
2021,13,1042
2021,14,1033
2021,15,1052
2021,16,1037
2021,17,1042
2021,18,1045
2021,19,1044
2021,20,1037
2021,21,1025
2021,22,1026
2021,23,1012
2021,24,1033
2021,25,1025
2021,26,1010
2021,27,990
2021,28,981
2021,29,990
2021,30,984
2021,31,984
2021,32,976
2021,33,966
2021,34,954
2021,35,950
2021,36,940
2021,37,934
2021,38,921
2021,39,912
2021,40,913
2021,41,914
2021,42,905
2021,43,913
2021,44,904
2021,45,911
2021,46,895
2021,47,896
2021,48,893
2021,49,896
2021,50,902
2021,51,901
2021,52,899
2021,53,881
2021,54,881
2021,55,882
2021,56,874
2021,57,872
2021,58,872
2021,59,870
2021,60,883
2021,61,869
2021,62,862
2021,63,863
2021,64,859
2021,65,845
2021,66,851
2021,67,833
2021,68,824
2021,69,844
2021,70,836
2021,71,832
2021,72,797
2021,73,781
2021,74,761
2021,75,745
2021,76,730
2021,77,727
2021,78,711
2021,79,706
2021,80,685
2021,81,660
2021,82,654
2021,83,612
2021,84,606
2021,85,568
2021,86,563
2021,87,517
2021,88,513
2021,89,524
2021,90,441
2021,91,434
2021,92,393
2021,93,377
2021,94,352
2021,95,314
2021,96,311
2021,97,287
2021,98,276
2021,99,260
2021,100,204
2022,0,1053
2022,1,1054
2022,2,1054
2022,3,1030
2022,4,1038
2022,5,1050
2022,6,1038
2022,7,1057
2022,8,1038
2022,9,1056
2022,10,1051
2022,11,1024
2022,12,1036
2022,13,1049
2022,14,1042
2022,15,1033
2022,16,1051
2022,17,1036
2022,18,1040
2022,19,1044
2022,20,1043
2022,21,1036
2022,22,1023
2022,23,1025
2022,24,1011
2022,25,1032
2022,26,1024
2022,27,1010
2022,28,989
2022,29,981
2022,30,990
2022,31,983
2022,32,984
2022,33,976
2022,34,966
2022,35,954
2022,36,950
