Country,Year,Age,PopMale,PopFemale,PopTotal,RelMasc
Portugal,2063,57,56112,55136,111248,101.7702
Portugal,2063,58,54753,54650,109403,100.1885
Portugal,2063,59,55834,55682,111516,100.273
Portugal,2063,60,56071,55913,111984,100.2826
Portugal,2063,61,55512,55615,111127,99.8148
Portugal,2063,62,59198,59883,119081,98.8561
Portugal,2063,63,57101,58640,115741,97.3755
Portugal,2063,64,54916,56533,111449,97.1397
Portugal,2063,65,53577,56122,109699,95.4652
Portugal,2063,66,52795,54421,107216,97.0122
Portugal,2063,67,51296,53525,104821,95.8356
Portugal,2063,68,49950,53075,103025,94.1121
Portugal,2063,69,50555,55073,105628,91.7963
Portugal,2063,70,49932,55152,105084,90.5352
Portugal,2063,71,50212,55311,105523,90.7812
Portugal,2063,72,49310,55004,104314,89.648
Portugal,2063,73,48181,54098,102279,89.0624
Portugal,2063,74,47885,54588,102473,87.7207
Portugal,2063,75,46856,54412,101268,86.1134
Portugal,2063,76,46458,55069,101527,84.3633
Portugal,2063,77,46632,56053,102685,83.1927
Portugal,2063,78,48510,59562,108072,81.4445
Portugal,2063,79,48231,60257,108488,80.0422
Portugal,2063,80,48757,62581,111338,77.9102
Portugal,2063,81,47322,62240,109562,76.0315
Portugal,2063,82,47593,63584,111177,74.8506
Portugal,2063,83,45498,61840,107338,73.5737
Portugal,2063,84,44236,61991,106227,71.3587
Portugal,2063,85,45226,64301,109527,70.3348
Portugal,2063,86,42771,62939,105710,67.9563
Portugal,2063,87,39451,59244,98695,66.5907
Portugal,2063,88,34804,54846,89650,63.4577
Portugal,2063,89,30006,48878,78884,61.3896
Portugal,2063,90,26071,44332,70403,58.8085
Portugal,2063,91,22020,38866,60886,56.6562
Portugal,2063,92,17880,32707,50587,54.6672
Portugal,2063,93,14327,27452,41779,52.1893
Portugal,2063,94,11384,22959,34343,49.584
Portugal,2063,95,8715,18915,27630,46.0745
Portugal,2063,96,6579,15100,21679,43.5695
Portugal,2063,97,4769,11574,16343,41.2044
Portugal,2063,98,3319,8602,11921,38.5841
Portugal,2063,99,2154,5925,8079,36.3544
Portugal,2063,100,3220,10055,13275,32.0239
Portugal,2064,0,32224,30315,62539,106.2972
Portugal,2064,1,32348,30437,62785,106.2785
Portugal,2064,2,32662,30736,63398,106.2663
Portugal,2064,3,32723,30796,63519,106.2573
Portugal,2064,4,32813,30886,63699,106.2391
Portugal,2064,5,33093,31153,64246,106.2273
Portugal,2064,6,33279,31325,64604,106.2378
Portugal,2064,7,33525,31563,65088,106.2161
Portugal,2064,8,33725,31754,65479,106.2071
Portugal,2064,9,33951,31966,65917,106.2097
Portugal,2064,10,34271,32268,66539,106.2074
Portugal,2064,11,34576,32557,67133,106.2014
Portugal,2064,12,34928,32892,67820,106.19
Portugal,2064,13,35286,33240,68526,106.1552
Portugal,2064,14,35844,33764,69608,106.1604
Portugal,2064,15,36272,34181,70453,106.1174
Portugal,2064,16,36646,34548,71194,106.0727
Portugal,2064,17,37173,35066,72239,106.0087
Portugal,2064,18,37552,35450,73002,105.9295
Portugal,2064,19,38081,35976,74057,105.8511
Portugal,2064,20,38703,36586,75289,105.7864
Portugal,2064,21,39419,37293,76712,105.7008
Portugal,2064,22,39948,37820,77768,105.6267
Portugal,2064,23,40441,38318,78759,105.5405
Portugal,2064,24,41005,38877,79882,105.4737
Portugal,2064,25,41460,39336,80796,105.3996
Portugal,2064,26,41728,39618,81346,105.3259
Portugal,2064,27,42238,40126,82364,105.2634
Portugal,2064,28,42682,40565,83247,105.2188
Portugal,2064,29,42964,40859,83823,105.1519
Portugal,2064,30,43169,41075,84244,105.098
Portugal,2064,31,43136,41069,84205,105.033
Portugal,2064,32,43401,41342,84743,104.9804
Portugal,2064,33,43456,41428,84884,104.8952
Portugal,2064,34,43510,41500,85010,104.8434
Portugal,2064,35,43641,41659,85300,104.7577
Portugal,2064,36,43694,41744,85438,104.6713
Portugal,2064,37,43824,41901,85725,104.5894
Portugal,2064,38,43895,42010,85905,104.487
Portugal,2064,39,44209,42353,86562,104.3822
Portugal,2064,40,44489,42673,87162,104.2556
Portugal,2064,41,44778,43014,87792,104.101
Portugal,2064,42,45125,43419,88544,103.9292
Portugal,2064,43,47252,45399,92651,104.0816
Portugal,2064,44,48530,46642,95172,104.0479
Portugal,2064,45,48283,47409,95692,101.8435
Portugal,2064,46,48173,47042,95215,102.4042
Portugal,2064,47,48905,47292,96197,103.4107
Portugal,2064,48,47896,46848,94744,102.237
Portugal,2064,49,46585,44874,91459,103.8129
Portugal,2064,50,46278,45376,91654,101.9878
Portugal,2064,51,49913,48215,98128,103.5217
Portugal,2064,52,52619,51141,103760,102.89
Portugal,2064,53,53676,53536,107212,100.2615
Portugal,2064,54,52018,51449,103467,101.1059
Portugal,2064,55,54129,53001,107130,102.1283
Portugal,2064,56,52844,52209,105053,101.2163
Portugal,2064,57,53743,53662,107405,100.1509
Portugal,2064,58,55894,55070,110964,101.4963
Portugal,2064,59,54519,54578,109097,99.8919
Portugal,2064,60,55572,55598,111170,99.9532
Portugal,2064,61,55783,55818,111601,99.9373
Portugal,2064,62,55213,55517,110730,99.4524
Portugal,2064,63,58874,59774,118648,98.4943
Portugal,2064,64,56780,58527,115307,97.0151
Portugal,2064,65,54600,56418,111018,96.7776
Portugal,2064,66,53257,56001,109258,95.1001
Portugal,2064,67,52459,54295,106754,96.6185
Portugal,2064,68,50946,53390,104336,95.4224
Portugal,2064,69,49574,52921,102495,93.6755
Portugal,2064,70,50151,54898,105049,91.3531
Portugal,2064,71,49500,54957,104457,90.0704
Portugal,2064,72,49739,55093,104832,90.2819
Portugal,2064,73,48813,54766,103579,89.1301
Portugal,2064,74,47646,53834,101480,88.5054
Portugal,2064,75,47306,54291,101597,87.1341
Portugal,2064,76,46227,54074,100301,85.4884
Portugal,2064,77,45748,54667,100415,83.6849
Portugal,2064,78,45830,55574,101404,82.4666
Portugal,2064,79,47548,58950,106498,80.6582
Portugal,2064,80,47109,59503,106612,79.1708
Portugal,2064,81,47385,61598,108983,76.9262
Portugal,2064,82,45750,61060,106810,74.9263
Portugal,2064,83,45773,62167,107940,73.6291
Portugal,2064,84,43472,60189,103661,72.2258
Portugal,2064,85,41920,59969,101889,69.9028
Portugal,2064,86,42383,61661,104044,68.7355
Portugal,2064,87,39590,59752,99342,66.2572
Portugal,2064,88,36036,55676,91712,64.7245
Portugal,2064,89,31193,50826,82019,61.3721
Portugal,2064,90,26371,44603,70974,59.1238
Portugal,2064,91,22476,39762,62238,56.5263
Portugal,2064,92,18641,34300,52941,54.3469
Portugal,2064,93,14911,28510,43421,52.3009
Portugal,2064,94,11654,23446,35100,49.7057
Portugal,2064,95,8957,19057,28014,47.0011
Portugal,2064,96,6614,15189,21803,43.5447
Portugal,2064,97,4823,11723,16546,41.1413
Portugal,2064,98,3372,8675,12047,38.8703
Portugal,2064,99,2257,6207,8464,36.3622
Portugal,2064,100,3320,10396,13716,31.9354
Portugal,2065,0,32145,30242,62387,106.2926
Portugal,2065,1,32286,30380,62666,106.2739
Portugal,2065,2,32404,30493,62897,106.267
Portugal,2065,3,32710,30785,63495,106.253
Portugal,2065,4,32764,30837,63601,106.249
Portugal,2065,5,32848,30921,63769,106.232
Portugal,2065,6,33123,31182,64305,106.2247
Portugal,2065,7,33304,31351,64655,106.2295
Portugal,2065,8,33547,31584,65131,106.2152
Portugal,2065,9,33743,31772,65515,106.2036
Portugal,2065,10,33967,31983,65950,106.2033
Portugal,2065,11,34287,32285,66572,106.201
Portugal,2065,12,34596,32578,67174,106.1944
Portugal,2065,13,34955,32922,67877,106.1752
Portugal,2065,14,35326,33284,68610,106.1351
Portugal,2065,15,35901,33829,69730,106.1249
Portugal,2065,16,36350,34270,70620,106.0694
Portugal,2065,17,36747,34662,71409,106.0152
Portugal,2065,18,37297,35206,72503,105.9393
Portugal,2065,19,37696,35611,73307,105.8549
Portugal,2065,20,38242,36156,74398,105.7694
Portugal,2065,21,38877,36779,75656,105.7043
Portugal,2065,22,39603,37494,77097,105.6249
Portugal,2065,23,40136,38024,78160,105.5544
Portugal,2065,24,40629,38522,79151,105.4696
Portugal,2065,25,41191,39078,80269,105.4071
Portugal,2065,26,41641,39530,81171,105.3402
Portugal,2065,27,41901,39804,81705,105.2683
Portugal,2065,28,42403,40301,82704,105.2158
Portugal,2065,29,42837,40730,83567,105.1731
Portugal,2065,30,43109,41013,84122,105.1106
Portugal,2065,31,43305,41218,84523,105.0633
Portugal,2065,32,43262,41200,84462,105.0049
Portugal,2065,33,43517,41463,84980,104.9538
Portugal,2065,34,43561,41538,85099,104.8702
Portugal,2065,35,43604,41601,85205,104.8148
Portugal,2065,36,43727,41750,85477,104.7353
Portugal,2065,37,43771,41827,85598,104.6477
Portugal,2065,38,43892,41974,85866,104.5695
Portugal,2065,39,43953,42075,86028,104.4635
Portugal,2065,40,44256,42410,86666,104.3527
Portugal,2065,41,44526,42723,87249,104.2202
Portugal,2065,42,44806,43056,87862,104.0645
Portugal,2065,43,45143,43455,88598,103.8845
Portugal,2065,44,47258,45428,92686,104.0284
Portugal,2065,45,48524,46664,95188,103.9859
Portugal,2065,46,48266,47424,95690,101.7755
Portugal,2065,47,48144,47050,95194,102.3252
Portugal,2065,48,48862,47294,96156,103.3154
Portugal,2065,49,47843,46844,94687,102.1326
Portugal,2065,50,46522,44866,91388,103.691
Portugal,2065,51,46200,45362,91562,101.8474
Portugal,2065,52,49810,48192,98002,103.3574
Portugal,2065,53,52494,51108,103602,102.7119
Portugal,2065,54,53535,53496,107031,100.0729
Portugal,2065,55,51869,51407,103276,100.8987
Portugal,2065,56,53957,52951,106908,101.8999
Portugal,2065,57,52660,52154,104814,100.9702
Portugal,2065,58,53538,53600,107138,99.8843
Portugal,2065,59,55658,54999,110657,101.1982
Portugal,2065,60,54268,54497,108765,99.5798
Portugal,2065,61,55290,55505,110795,99.6126
Portugal,2065,62,55487,55721,111208,99.5801
Portugal,2065,63,54917,55419,110336,99.0942
Portugal,2065,64,58549,59662,118211,98.1345
Portugal,2065,65,56458,58411,114869,96.6565
Portugal,2065,66,54279,56300,110579,96.4103
Portugal,2065,67,52925,55875,108800,94.7204
Portugal,2065,68,52107,54161,106268,96.2076
Portugal,2065,69,50569,53239,103808,94.9849
Portugal,2065,70,49184,52757,101941,93.2274
Portugal,2065,71,49725,54710,104435,90.8883
Portugal,2065,72,49043,54747,103790,89.5812
Portugal,2065,73,49246,54862,104108,89.7634
Portugal,2065,74,48280,54507,102787,88.5758
Portugal,2065,75,47080,53549,100629,87.9195
Portugal,2065,76,46682,53963,100645,86.5074
Portugal,2065,77,45535,53690,99225,84.811
Portugal,2065,78,44976,54213,99189,82.9617
Portugal,2065,79,44937,55019,99956,81.6754
Portugal,2065,80,46461,58231,104692,79.7874
Portugal,2065,81,45804,58590,104394,78.1772
Portugal,2065,82,45834,60455,106289,75.8151
Portugal,2065,83,44026,59726,103752,73.7133
Portugal,2065,84,43763,60540,104303,72.2877
Portugal,2065,85,41226,58263,99489,70.7585
Portugal,2065,86,39316,57549,96865,68.3174
Portugal,2065,87,39264,58587,97851,67.0183
Portugal,2065,88,36197,56206,92403,64.4006
Portugal,2065,89,32330,51646,83976,62.5992
Portugal,2065,90,27443,46431,73874,59.1049
Portugal,2065,91,22760,40051,62811,56.8275
Portugal,2065,92,19049,35134,54183,54.2181
Portugal,2065,93,15564,29938,45502,51.9874
Portugal,2065,94,12144,24384,36528,49.8031
Portugal,2065,95,9181,19489,28670,47.1086
Portugal,2065,96,6807,15325,22132,44.4176
Portugal,2065,97,4855,11809,16664,41.1127
Portugal,2065,98,3415,8799,12214,38.8112
Portugal,2065,99,2295,6268,8563,36.6146
Portugal,2065,100,3451,10818,14269,31.9005
Portugal,2066,0,31988,30092,62080,106.3007
Portugal,2066,1,32208,30307,62515,106.2725
Portugal,2066,2,32342,30436,62778,106.2623
Portugal,2066,3,32452,30542,62994,106.2537
Portugal,2066,4,32751,30826,63577,106.2447
Portugal,2066,5,32799,30872,63671,106.2419
Portugal,2066,6,32877,30951,63828,106.2227
Portugal,2066,7,33148,31208,64356,106.2164
Portugal,2066,8,33326,31372,64698,106.2285
Portugal,2066,9,33565,31603,65168,106.2083
Portugal,2066,10,33760,31789,65549,106.2003
Portugal,2066,11,33983,32000,65983,106.1969
Portugal,2066,12,34307,32306,66613,106.1939
Portugal,2066,13,34623,32607,67230,106.1827
Portugal,2066,14,34994,32966,67960,106.1518
Portugal,2066,15,35383,33348,68731,106.1023
Portugal,2066,16,35978,33917,69895,106.0766
Portugal,2066,17,36451,34384,70835,106.0115
Portugal,2066,18,36870,34801,71671,105.9452
Portugal,2066,19,37441,35367,72808,105.8642
Portugal,2066,20,37857,35791,73648,105.7724
Portugal,2066,21,38416,36349,74765,105.6865
Portugal,2066,22,39061,36980,76041,105.6274
Portugal,2066,23,39790,37698,77488,105.5494
Portugal,2066,24,40325,38229,78554,105.4827
Portugal,2066,25,40816,38723,79539,105.4051
Portugal,2066,26,41372,39272,80644,105.3473
Portugal,2066,27,41815,39716,81531,105.285
Portugal,2066,28,42066,39980,82046,105.2176
Portugal,2066,29,42558,40466,83024,105.1698
Portugal,2066,30,42982,40883,83865,105.1342
Portugal,2066,31,43245,41155,84400,105.0784
Portugal,2066,32,43431,41349,84780,105.0352
Portugal,2066,33,43378,41321,84699,104.9781
Portugal,2066,34,43622,41573,85195,104.9287
Portugal,2066,35,43656,41638,85294,104.8465
Portugal,2066,36,43690,41692,85382,104.7923
Portugal,2066,37,43805,41833,85638,104.714
Portugal,2066,38,43840,41901,85741,104.6276
Portugal,2066,39,43951,42040,85991,104.5457
Portugal,2066,40,44001,42133,86134,104.4336
Portugal,2066,41,44294,42460,86754,104.3194
Portugal,2066,42,44554,42765,87319,104.1833
Portugal,2066,43,44824,43092,87916,104.0193
Portugal,2066,44,45152,43485,88637,103.8335
Portugal,2066,45,47254,45451,92705,103.9669
Portugal,2066,46,48508,46680,95188,103.916
Portugal,2066,47,48237,47432,95669,101.6972
Portugal,2066,48,48103,47053,95156,102.2315
Portugal,2066,49,48808,47290,96098,103.21
Portugal,2066,50,47778,46835,94613,102.0135
Portugal,2066,51,46444,44853,91297,103.5471
Portugal,2066,52,46108,45342,91450,101.6894
Portugal,2066,53,49694,48163,97857,103.1788
Portugal,2066,54,52358,51072,103430,102.518
Portugal,2066,55,53383,53453,106836,99.869
Portugal,2066,56,51708,51361,103069,100.6756
Portugal,2066,57,53771,52896,106667,101.6542
Portugal,2066,58,52462,52096,104558,100.7025
Portugal,2066,59,53316,53533,106849,99.5946
Portugal,2066,60,55405,54919,110324,100.8849
Portugal,2066,61,53997,54408,108405,99.2446
Portugal,2066,62,55002,55411,110413,99.2619
Portugal,2066,63,55195,55625,110820,99.227
Portugal,2066,64,54620,55318,109938,98.7382
Portugal,2066,65,58223,59547,117770,97.7765
Portugal,2066,66,56133,58292,114425,96.2962
Portugal,2066,67,53947,56176,110123,96.0321
Portugal,2066,68,52577,55741,108318,94.3237
Portugal,2066,69,51730,54012,105742,95.775
Portugal,2066,70,50179,53079,103258,94.5364
Portugal,2066,71,48776,52581,101357,92.7635
Portugal,2066,72,49275,54506,103781,90.4029
Portugal,2066,73,48567,54524,103091,89.0745
Portugal,2066,74,48720,54609,103329,89.2161
Portugal,2066,75,47719,54226,101945,88.0002
Portugal,2066,76,46473,53235,99708,87.2978
Portugal,2066,77,45998,53590,99588,85.8332
Portugal,2066,78,44782,53256,98038,84.0882
Portugal,2066,79,44117,53685,97802,82.1775
Portugal,2066,80,43929,54364,98293,80.8053
Portugal,2066,81,45196,57357,102553,78.7977
Portugal,2066,82,44330,57526,101856,77.0608
Portugal,2066,83,44134,59163,103297,74.5973
Portugal,2066,84,42121,58194,100315,72.3803
Portugal,2066,85,41533,58638,100171,70.8295
Portugal,2066,86,38698,55951,94649,69.1641
Portugal,2066,87,36457,54724,91181,66.6198
Portugal,2066,88,35936,55160,91096,65.1487
Portugal,2066,89,32509,52188,84697,62.2921
Portugal,2066,90,28477,47231,75708,60.293
Portugal,2066,91,23714,41740,65454,56.8136
Portugal,2066,92,19314,35433,54747,54.5085
Portugal,2066,93,15927,30707,46634,51.8677
Portugal,2066,94,12694,25641,38335,49.5066
Portugal,2066,95,9581,20297,29878,47.204
Portugal,2066,96,6987,15695,22682,44.5174
Portugal,2066,97,5003,11931,16934,41.9328
Portugal,2066,98,3442,8875,12317,38.7831
Portugal,2066,99,2327,6366,8693,36.5536
Portugal,2066,100,3557,11133,14690,31.9501
Portugal,2067,0,31904,30015,61919,106.2935
Portugal,2067,1,32051,30156,62207,106.284
Portugal,2067,2,32264,30363,62627,106.2609
Portugal,2067,3,32391,30485,62876,106.2523
Portugal,2067,4,32493,30583,63076,106.2453
Portugal,2067,5,32786,30861,63647,106.2376
Portugal,2067,6,32829,30902,63731,106.2358
Portugal,2067,7,32903,30976,63879,106.2209
Portugal,2067,8,33170,31229,64399,106.2154
Portugal,2067,9,33345,31391,64736,106.2247
Portugal,2067,10,33581,31619,65200,106.2051
Portugal,2067,11,33776,31806,65582,106.1938
Portugal,2067,12,34003,32021,66024,106.1897
Portugal,2067,13,34334,32336,66670,106.1789
Portugal,2067,14,34662,32652,67314,106.1558
Portugal,2067,15,35051,33031,68082,106.1155
Portugal,2067,16,35461,33437,68898,106.0532
Portugal,2067,17,36079,34031,70110,106.018
Portugal,2067,18,36574,34523,71097,105.941
Portugal,2067,19,37015,34963,71978,105.8691
Portugal,2067,20,37602,35546,73148,105.7841
Portugal,2067,21,38031,35984,74015,105.6886
Portugal,2067,22,38600,36550,75150,105.6088
Portugal,2067,23,39249,37184,76433,105.5535
Portugal,2067,24,39979,37903,77882,105.4771
Portugal,2067,25,40511,38429,78940,105.4178
Portugal,2067,26,40997,38917,79914,105.3447
Portugal,2067,27,41546,39458,81004,105.2917
Portugal,2067,28,41980,39892,81872,105.2341
Portugal,2067,29,42222,40145,82367,105.1737
Portugal,2067,30,42704,40620,83324,105.1305
Portugal,2067,31,43118,41026,84144,105.0992
Portugal,2067,32,43371,41287,84658,105.0476
Portugal,2067,33,43548,41470,85018,105.0109
Portugal,2067,34,43483,41432,84915,104.9503
Portugal,2067,35,43717,41674,85391,104.9023
Portugal,2067,36,43742,41730,85472,104.8215
Portugal,2067,37,43768,41775,85543,104.7708
Portugal,2067,38,43874,41907,85781,104.6937
Portugal,2067,39,43898,41966,85864,104.6037
Portugal,2067,40,43999,42098,86097,104.5157
Portugal,2067,41,44039,42183,86222,104.3999
Portugal,2067,42,44323,42503,86826,104.2821
Portugal,2067,43,44574,42802,87376,104.14
Portugal,2067,44,44834,43123,87957,103.9677
Portugal,2067,45,45152,43510,88662,103.7738
Portugal,2067,46,47241,45468,92709,103.8994
Portugal,2067,47,48480,46690,95170,103.8338
Portugal,2067,48,48198,47435,95633,101.6085
Portugal,2067,49,48053,47050,95103,102.1318
Portugal,2067,50,48744,47282,96026,103.0921
Portugal,2067,51,47700,46821,94521,101.8774
Portugal,2067,52,46354,44834,91188,103.3903
Portugal,2067,53,46005,45317,91322,101.5182
Portugal,2067,54,49570,48131,97701,102.9898
Portugal,2067,55,52213,51033,103246,102.3122
Portugal,2067,56,53220,53406,106626,99.6517
Portugal,2067,57,51534,51310,102844,100.4366
Portugal,2067,58,53572,52839,106411,101.3872
Portugal,2067,59,52249,52032,104281,100.4171
Portugal,2067,60,53078,53457,106535,99.291
Portugal,2067,61,55133,54832,109965,100.5489
Portugal,2067,62,53721,54319,108040,98.8991
Portugal,2067,63,54717,55319,110036,98.9118
Portugal,2067,64,54902,55527,110429,98.8744
Portugal,2067,65,54323,55215,109538,98.3845
Portugal,2067,66,57894,59428,117322,97.4187
Portugal,2067,67,55796,58167,113963,95.9238
Portugal,2067,68,53600,56046,109646,95.6357
Portugal,2067,69,52203,55592,107795,93.9038
Portugal,2067,70,51339,53855,105194,95.3282
Portugal,2067,71,49771,52908,102679,94.0708
Portugal,2067,72,48343,52392,100735,92.2717
Portugal,2067,73,48808,54291,103099,89.9007
Portugal,2067,74,48060,54281,102341,88.5393
Portugal,2067,75,48167,54337,102504,88.6449
Portugal,2067,76,47117,53918,101035,87.3864
Portugal,2067,77,45806,52879,98685,86.6242
